Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
PEPT_ECOHS	PEPT_ECOHS	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.1e-18	3.2e-15	61.3036193847656	0.36	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECO45	PEPT_ECO45	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SHIDS	PEPT_SHIDS	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECO81	PEPT_ECO81	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECOUT	PEPT_ECOUT	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECOL6	PEPT_ECOL6	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECOLU	PEPT_ECOLU	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SHISS	PEPT_SHISS	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECO27	PEPT_ECO27	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECO57	PEPT_ECO57	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECOK1	PEPT_ECOK1	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.2e-15	61.2647895812988	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECO24	PEPT_ECO24	409	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.3e-18	3.3e-15	61.2543487548828	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
P20D1_ASPFN	P20D1_ASPFN	418	Peptidase_M20	-	207	1.8e-15	62.1	0.0	1	1	3.2e-17	1.7e-14	58.9472274780273	0.02	1	206	108	415	108	416	0.79	Probable carboxypeptidase AFLA_000940		0
PEPT_ECOBW	PEPT_ECOBW	408	Peptidase_M20	-	207	2.3e-15	61.8	0.4	1	1	8.4e-18	4.3e-15	60.8564872741699	0.41	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECODH	PEPT_ECODH	408	Peptidase_M20	-	207	2.3e-15	61.8	0.4	1	1	8.4e-18	4.3e-15	60.8564872741699	0.41	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_ECOLI	PEPT_ECOLI	408	Peptidase_M20	-	207	2.3e-15	61.8	0.4	1	1	8.4e-18	4.3e-15	60.8564872741699	0.41	36	206	139	402	129	403	0.82	Peptidase T	1vix_A	0
PEPT_SALDC	PEPT_SALDC	409	Peptidase_M20	-	207	2.3e-15	61.7	0.7	1	1	8.2e-18	4.3e-15	60.8819580078125	0.65	36	206	139	402	128	403	0.83	Peptidase T		0
PEPT_SALSV	PEPT_SALSV	409	Peptidase_M20	-	207	2.4e-15	61.7	0.7	1	1	8.6e-18	4.4e-15	60.821949005127	0.67	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SALA4	PEPT_SALA4	409	Peptidase_M20	-	207	2.4e-15	61.7	0.7	1	1	8.6e-18	4.4e-15	60.821949005127	0.67	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_CITK8	PEPT_CITK8	408	Peptidase_M20	-	207	2.4e-15	61.7	0.4	1	1	8.7e-18	4.5e-15	60.8002548217773	0.43	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SALNS	PEPT_SALNS	409	Peptidase_M20	-	207	2.6e-15	61.6	0.7	1	1	9.3e-18	4.8e-15	60.7083358764648	0.65	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SALTY	PEPT_SALTY	409	Peptidase_M20	-	207	2.6e-15	61.6	0.7	1	1	9.3e-18	4.8e-15	60.7083358764648	0.65	36	206	139	402	129	403	0.82	Peptidase T	1fno_A	0
PEPT_SALHS	PEPT_SALHS	409	Peptidase_M20	-	207	2.6e-15	61.6	0.7	1	1	9.3e-18	4.8e-15	60.7083358764648	0.65	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SALPK	PEPT_SALPK	409	Peptidase_M20	-	207	4.1e-15	60.9	0.7	1	1	1.5e-17	7.6e-15	60.0556755065918	0.74	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SALPA	PEPT_SALPA	409	Peptidase_M20	-	207	4.1e-15	60.9	0.7	1	1	1.5e-17	7.6e-15	60.0556755065918	0.74	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SALEP	PEPT_SALEP	409	Peptidase_M20	-	207	4.1e-15	60.9	0.7	1	1	1.5e-17	7.9e-15	59.9964408874512	0.67	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SALCH	PEPT_SALCH	409	Peptidase_M20	-	207	4.5e-15	60.8	0.7	1	1	1.6e-17	8.2e-15	59.9432067871094	0.72	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SALG2	PEPT_SALG2	409	Peptidase_M20	-	207	4.5e-15	60.8	0.7	1	1	1.6e-17	8.2e-15	59.9432067871094	0.72	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SALTI	PEPT_SALTI	409	Peptidase_M20	-	207	4.5e-15	60.8	0.9	1	1	1.6e-17	8.5e-15	59.9029884338379	0.89	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SERP5	PEPT_SERP5	409	Peptidase_M20	-	207	5.5e-15	60.5	0.2	1	1	2.7e-17	1.4e-14	59.2106704711914	0.10	36	205	139	401	129	403	0.81	Peptidase T		0
P20D1_PARBD	P20D1_PARBD	442	Peptidase_M20	-	207	6.2e-15	60.4	0.1	1	1	1.5e-16	7.9e-14	56.7448272705078	0.11	1	206	123	428	123	429	0.79	Probable carboxypeptidase PADG_04062		0
P20D1_PARBP	P20D1_PARBP	442	Peptidase_M20	-	207	6.3e-15	60.3	0.1	1	1	8.0e-17	4.2e-14	57.6474800109863	0.10	1	206	123	428	123	429	0.80	Probable carboxypeptidase PABG_01461		0
P20D1_PARBA	P20D1_PARBA	442	Peptidase_M20	-	207	7.5e-15	60.1	0.1	1	1	1.7e-16	8.8e-14	56.5789680480957	0.15	1	206	123	428	123	429	0.79	Probable carboxypeptidase PAAG_00768		0
PEPT_SHIFL	PEPT_SHIFL	408	Peptidase_M20	-	207	7.9e-15	60.0	0.4	1	1	2.9e-17	1.5e-14	59.0900955200195	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SHIF8	PEPT_SHIF8	408	Peptidase_M20	-	207	7.9e-15	60.0	0.4	1	1	2.9e-17	1.5e-14	59.0900955200195	0.40	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_STACT	PEPT_STACT	410	Peptidase_M20	-	207	1.1e-14	59.6	0.2	1	1	3.3e-15	1.7e-12	52.3607215881348	0.18	36	206	139	402	124	403	0.83	Peptidase T		0
PEPT_ECOL5	PEPT_ECOL5	408	Peptidase_M20	-	207	1.4e-14	59.2	0.4	1	1	5.1e-17	2.7e-14	58.2834625244141	0.39	36	206	139	402	130	403	0.82	Peptidase T		0
PEPT_SHEWM	PEPT_SHEWM	410	Peptidase_M20	-	207	1.5e-14	59.1	0.1	1	1	5.5e-17	2.8e-14	58.1903762817383	0.12	37	204	139	399	129	401	0.72	Peptidase T		0
PEPT_ALKOO	PEPT_ALKOO	409	Peptidase_M20	-	207	1.5e-14	59.1	1.3	1	1	3.5e-17	1.8e-14	58.8423309326172	0.28	36	206	142	405	133	406	0.85	Peptidase T		0
NAAA_BRASZ	NAAA_BRASZ	425	Peptidase_M20	-	207	1.8e-14	58.8	0.0	1	1	4.6e-17	2.4e-14	58.4315338134766	0.04	2	205	83	417	82	419	0.86	5-nitroanthranilic acid aminohydrolase	5k8n_D	0
P20D1_AJEDR	P20D1_AJEDR	434	Peptidase_M20	-	207	2.0e-14	58.7	0.1	1	1	5.8e-16	3.0e-13	54.8414764404297	0.12	1	206	123	428	123	429	0.76	Probable carboxypeptidase BDCG_03757		0
P20D1_BLAGS	P20D1_BLAGS	434	Peptidase_M20	-	207	2.0e-14	58.7	0.1	1	1	5.8e-16	3.0e-13	54.8414764404297	0.12	1	206	123	428	123	429	0.76	Probable carboxypeptidase BDBG_01803		0
PEPT_SHEPA	PEPT_SHEPA	407	Peptidase_M20	-	207	2.8e-14	58.2	0.1	1	1	1.0e-16	5.3e-14	57.3102874755859	0.06	37	205	139	400	132	402	0.81	Peptidase T		0
PEPT_SALPC	PEPT_SALPC	409	Peptidase_M20	-	207	4.7e-14	57.5	0.7	1	1	1.7e-16	8.6e-14	56.61669921875	0.69	36	206	139	402	129	403	0.82	Peptidase T		0
P20D1_ASPCL	P20D1_ASPCL	452	Peptidase_M20	-	207	5.2e-14	57.3	0.0	1	1	2.4e-16	1.2e-13	56.1087875366211	0.01	1	206	137	444	137	445	0.77	Probable carboxypeptidase ACLA_088580		0
P20D1_ARTGP	P20D1_ARTGP	461	Peptidase_M20	-	207	5.6e-14	57.2	0.2	1	1	2.2e-15	1.1e-12	52.9396781921387	0.18	1	206	138	453	138	454	0.75	Probable carboxypeptidase MGYG_04702		0
P20D1_ARTOC	P20D1_ARTOC	455	Peptidase_M20	-	207	6.4e-14	57.0	0.2	1	2	5.6e-13	2.9e-10	45.0985908508301	0.06	1	106	132	234	132	362	0.73	Probable carboxypeptidase MCYG_07204		0
P20D1_ARTOC	P20D1_ARTOC	455	Peptidase_M20	-	207	6.4e-14	57.0	0.2	2	2	0.029	15	10.0713367462158	0.02	155	206	393	447	379	448	0.78	Probable carboxypeptidase MCYG_07204		0
P20D1_ARTBC	P20D1_ARTBC	460	Peptidase_M20	-	207	7.7e-14	56.8	0.2	1	1	5.4e-15	2.8e-12	51.682933807373	0.22	1	206	137	452	137	453	0.76	Probable carboxypeptidase ARB_01041		0
P20D1_AJECG	P20D1_AJECG	437	Peptidase_M20	-	207	7.8e-14	56.8	0.0	1	1	1.1e-15	5.6e-13	53.9506759643555	0.03	1	206	126	431	126	432	0.79	Probable carboxypeptidase HCBG_00059		0
P20D1_TRIVH	P20D1_TRIVH	460	Peptidase_M20	-	207	8.1e-14	56.7	0.2	1	1	5.4e-15	2.8e-12	51.6727294921875	0.22	1	206	137	452	137	453	0.76	Probable carboxypeptidase TRV_02791		0
PEPT_SHEHH	PEPT_SHEHH	407	Peptidase_M20	-	207	1.0e-13	56.3	0.2	1	1	3.5e-16	1.8e-13	55.5420036315918	0.06	37	205	139	400	132	402	0.81	Peptidase T		0
PEPT_BACSK	PEPT_BACSK	408	Peptidase_M20	-	207	1.1e-13	56.3	0.0	1	1	4.7e-16	2.4e-13	55.149227142334	0.01	36	205	138	400	124	402	0.81	Peptidase T		0
PEPT_CLOPS	PEPT_CLOPS	406	Peptidase_M20	-	207	1.2e-13	56.2	0.6	1	1	7.4e-16	3.8e-13	54.5034255981445	0.26	36	206	138	401	128	402	0.83	Peptidase T		0
PEPT_GEOTN	PEPT_GEOTN	411	Peptidase_M20	-	207	1.2e-13	56.2	0.6	1	1	5.3e-16	2.7e-13	54.9774436950684	0.27	36	206	141	404	124	405	0.75	Peptidase T		0
PEPT_BACVZ	PEPT_BACVZ	410	Peptidase_M20	-	207	1.3e-13	56.0	0.1	1	1	4.2e-16	2.2e-13	55.3052787780762	0.13	36	205	141	403	129	405	0.87	Peptidase T		0
P20D1_COCPS	P20D1_COCPS	452	Peptidase_M20	-	207	1.8e-13	55.5	0.1	1	1	1.1e-15	5.5e-13	53.9734268188477	0.11	1	206	130	443	130	444	0.81	Probable carboxypeptidase CPSG_08841		0
P20D1_COCP7	P20D1_COCP7	452	Peptidase_M20	-	207	1.9e-13	55.5	0.1	1	1	1.1e-15	5.5e-13	53.9734268188477	0.11	1	206	130	443	130	444	0.81	Probable carboxypeptidase CPC735_001200		0
P20D1_UNCRE	P20D1_UNCRE	445	Peptidase_M20	-	207	1.9e-13	55.5	0.0	1	1	9.2e-16	4.8e-13	54.1821975708008	0.01	1	206	124	436	124	437	0.83	Probable carboxypeptidase UREG_07869		0
PEPT_FUSNN	PEPT_FUSNN	412	Peptidase_M20	-	207	2.1e-13	55.3	0.7	1	1	8.0e-16	4.1e-13	54.3910675048828	0.66	36	206	144	407	132	408	0.81	Peptidase T		0
PEPT_AERHH	PEPT_AERHH	407	Peptidase_M20	-	207	2.4e-13	55.2	0.0	1	1	7.3e-16	3.8e-13	54.5181465148926	0.04	36	206	137	400	129	401	0.87	Peptidase T		0
PEPT_YERP3	PEPT_YERP3	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPG	PEPT_YERPG	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPN	PEPT_YERPN	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPA	PEPT_YERPA	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPP	PEPT_YERPP	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPS	PEPT_YERPS	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPE	PEPT_YERPE	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPB	PEPT_YERPB	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.525806427002	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_YERPY	PEPT_YERPY	411	Peptidase_M20	-	207	2.5e-13	55.1	0.2	1	1	1.5e-15	7.6e-13	53.5202789306641	0.13	36	204	139	400	127	402	0.80	Peptidase T		0
PEPT_HAEIG	PEPT_HAEIG	412	Peptidase_M20	-	207	2.7e-13	55.0	0.0	1	1	9.2e-16	4.8e-13	54.1871604919434	0.04	36	205	145	407	136	408	0.89	Peptidase T		0
PEPT_HAEI8	PEPT_HAEI8	412	Peptidase_M20	-	207	2.7e-13	55.0	0.0	1	1	9.2e-16	4.8e-13	54.1844177246094	0.05	36	205	145	407	136	408	0.89	Peptidase T		0
PEPT_HAEIN	PEPT_HAEIN	412	Peptidase_M20	-	207	2.7e-13	55.0	0.0	1	1	9.2e-16	4.8e-13	54.1871604919434	0.04	36	205	145	407	136	408	0.89	Peptidase T		0
PEPT_HAEIE	PEPT_HAEIE	412	Peptidase_M20	-	207	2.7e-13	55.0	0.0	1	1	9.2e-16	4.8e-13	54.1833457946777	0.05	36	205	145	407	136	408	0.89	Peptidase T		0
PEPT_VIBC3	PEPT_VIBC3	410	Peptidase_M20	-	207	2.7e-13	55.0	1.5	1	1	5.9e-16	3.1e-13	54.8162879943848	0.49	36	206	139	402	129	403	0.79	Peptidase T		0
PEPT_VIBCM	PEPT_VIBCM	410	Peptidase_M20	-	207	2.7e-13	55.0	1.5	1	1	5.9e-16	3.1e-13	54.8162879943848	0.49	36	206	139	402	129	403	0.79	Peptidase T		0
PEPT_CLOP1	PEPT_CLOP1	406	Peptidase_M20	-	207	2.8e-13	54.9	0.5	1	1	1.9e-15	9.9e-13	53.1463775634766	0.21	36	206	138	401	128	402	0.83	Peptidase T		0
P20D1_TALMQ	P20D1_TALMQ	451	Peptidase_M20	-	207	2.9e-13	54.9	0.0	1	1	1.9e-15	9.6e-13	53.1951103210449	0.01	1	206	127	443	127	444	0.79	Probable carboxypeptidase PMAA_093910		0
PEPT_HALOH	PEPT_HALOH	408	Peptidase_M20	-	207	2.9e-13	54.9	0.2	1	1	1.9e-15	9.6e-13	53.1938591003418	0.09	36	206	140	403	128	404	0.86	Peptidase T		0
PEPT_STAS1	PEPT_STAS1	410	Peptidase_M20	-	207	3.1e-13	54.8	0.5	1	1	9.7e-16	5.0e-13	54.1107177734375	0.20	33	206	139	402	114	403	0.79	Peptidase T		0
PEPT_VIBCH	PEPT_VIBCH	410	Peptidase_M20	-	207	3.9e-13	54.5	1.6	1	1	8.3e-16	4.3e-13	54.338680267334	0.54	36	206	139	402	129	403	0.79	Peptidase T		0
PEPT_EXIS2	PEPT_EXIS2	411	Peptidase_M20	-	207	4.0e-13	54.5	1.2	1	1	1.1e-15	5.5e-13	53.9882049560547	0.47	36	206	141	404	129	405	0.78	Peptidase T		0
PEPT_EDWI9	PEPT_EDWI9	412	Peptidase_M20	-	207	4.6e-13	54.2	0.5	1	1	4.2e-15	2.2e-12	52.0356750488281	0.45	36	205	139	401	130	403	0.78	Peptidase T		0
PEPT_SHESH	PEPT_SHESH	409	Peptidase_M20	-	207	4.8e-13	54.2	0.0	1	1	1.9e-15	9.8e-13	53.1641807556152	0.04	37	203	139	398	132	401	0.73	Peptidase T		0
PEPT_CLOPE	PEPT_CLOPE	406	Peptidase_M20	-	207	7.4e-13	53.6	0.6	1	1	4.9e-15	2.6e-12	51.7999954223633	0.24	36	206	138	401	128	402	0.83	Peptidase T		0
PEPT_GEOSW	PEPT_GEOSW	410	Peptidase_M20	-	207	8.4e-13	53.4	0.6	1	1	5.6e-15	2.9e-12	51.6353340148926	0.30	36	206	141	404	124	405	0.71	Peptidase T		0
PEPT_CALS4	PEPT_CALS4	409	Peptidase_M20	-	207	9.9e-13	53.1	0.8	1	1	3.8e-15	2.0e-12	52.173225402832	0.38	36	206	140	403	131	404	0.80	Peptidase T		0
PEPT_EXISA	PEPT_EXISA	412	Peptidase_M20	-	207	1.0e-12	53.1	0.1	1	1	3.5e-15	1.8e-12	52.2869682312012	0.11	36	206	141	404	129	405	0.82	Peptidase T		0
PEPT_PARD8	PEPT_PARD8	406	Peptidase_M20	-	207	1.2e-12	52.9	0.2	1	1	7.1e-15	3.7e-12	51.2908363342285	0.07	36	206	138	400	121	401	0.85	Peptidase T		0
PEPT_GEOKA	PEPT_GEOKA	411	Peptidase_M20	-	207	1.2e-12	52.8	0.9	1	1	5.9e-15	3.1e-12	51.5494422912598	0.48	36	206	141	404	123	405	0.71	Peptidase T		0
PEPT_PASMU	PEPT_PASMU	412	Peptidase_M20	-	207	1.3e-12	52.7	0.1	1	1	3.9e-15	2.0e-12	52.1309852600098	0.09	36	205	145	407	134	409	0.86	Peptidase T		0
PEPT_LACF3	PEPT_LACF3	413	Peptidase_M20	-	207	1.6e-12	52.5	0.3	1	1	1.6e-14	8.5e-12	50.093433380127	0.12	36	205	145	407	133	409	0.85	Peptidase T		0
PEPT_LACS1	PEPT_LACS1	413	Peptidase_M20	-	207	1.7e-12	52.4	0.5	1	1	6.6e-15	3.4e-12	51.3896141052246	0.51	36	206	146	409	129	410	0.82	Peptidase T		0
P20D2_ASPCL	P20D2_ASPCL	415	Peptidase_M20	-	207	1.7e-12	52.4	1.2	1	1	1.2e-14	6.4e-12	50.4921264648438	1.23	1	206	104	408	104	409	0.85	Probable carboxypeptidase ACLA_013260		0
PEPT_OCEIH	PEPT_OCEIH	409	Peptidase_M20	-	207	1.9e-12	52.2	0.2	1	1	7.8e-15	4.0e-12	51.1559829711914	0.19	36	202	140	399	123	403	0.80	Peptidase T		0
PEPT_ENTFA	PEPT_ENTFA	409	Peptidase_M20	-	207	2.1e-12	52.1	0.6	1	1	7.3e-15	3.8e-12	51.2563438415527	0.58	36	205	142	404	130	406	0.83	Peptidase T		0
PEPT_STAHJ	PEPT_STAHJ	409	Peptidase_M20	-	207	2.2e-12	52.0	0.1	1	1	7.5e-15	3.9e-12	51.2120628356934	0.11	36	205	139	401	127	403	0.84	Peptidase T		0
PEPT_ALIF1	PEPT_ALIF1	409	Peptidase_M20	-	207	2.6e-12	51.8	0.3	1	1	2.2e-14	1.2e-11	49.6560249328613	0.22	36	205	139	401	130	403	0.84	Peptidase T		0
PEPT_VIBVY	PEPT_VIBVY	409	Peptidase_M20	-	207	4.0e-12	51.2	0.5	1	1	3.0e-14	1.6e-11	49.228588104248	0.09	36	205	139	401	128	403	0.78	Peptidase T		0
PEPT_ALISL	PEPT_ALISL	409	Peptidase_M20	-	207	4.5e-12	51.0	0.5	1	1	2.8e-14	1.5e-11	49.3358306884766	0.17	36	205	139	401	130	403	0.84	Peptidase T		0
PEPT_LYSSC	PEPT_LYSSC	409	Peptidase_M20	-	207	4.5e-12	51.0	0.0	1	1	1.9e-14	9.9e-12	49.885066986084	0.02	36	206	139	402	130	403	0.80	Peptidase T		0
PEPT_BACSU	PEPT_BACSU	410	Peptidase_M20	-	207	5.1e-12	50.8	0.0	1	1	2.2e-14	1.2e-11	49.6688537597656	0.01	36	206	141	404	125	405	0.78	Peptidase T		0
PEPT_BACLD	PEPT_BACLD	410	Peptidase_M20	-	207	5.2e-12	50.8	0.1	1	1	1.9e-14	1.0e-11	49.8757514953613	0.14	36	206	141	404	124	405	0.80	Peptidase T		0
PEPT_BACP2	PEPT_BACP2	410	Peptidase_M20	-	207	5.8e-12	50.6	0.2	1	1	2.0e-14	1.0e-11	49.8164710998535	0.21	36	205	141	403	123	405	0.81	Peptidase T		0
PEPT_STRTD	PEPT_STRTD	407	Peptidase_M20	-	207	7.6e-12	50.3	0.2	1	1	2.9e-14	1.5e-11	49.3029518127441	0.15	36	206	142	405	133	406	0.84	Peptidase T		0
PEPT_CLONN	PEPT_CLONN	407	Peptidase_M20	-	207	8.3e-12	50.1	2.3	1	1	1.8e-14	9.5e-12	49.9398498535156	0.72	36	206	140	403	131	404	0.84	Peptidase T		0
PEPT_PHOPR	PEPT_PHOPR	409	Peptidase_M20	-	207	1.1e-11	49.8	0.4	1	1	6.7e-14	3.5e-11	48.0966186523438	0.11	36	206	139	402	131	403	0.79	Peptidase T		0
PEPT_STRT1	PEPT_STRT1	407	Peptidase_M20	-	207	1.1e-11	49.7	0.0	1	1	4.5e-14	2.3e-11	48.6643753051758	0.00	36	205	142	404	133	406	0.83	Peptidase T		0
PEPT_STRT2	PEPT_STRT2	407	Peptidase_M20	-	207	1.1e-11	49.7	0.0	1	1	4.5e-14	2.3e-11	48.6643753051758	0.00	36	205	142	404	133	406	0.83	Peptidase T		0
PEPT_DESHY	PEPT_DESHY	410	Peptidase_M20	-	207	1.2e-11	49.7	1.0	1	1	4.6e-14	2.4e-11	48.6289825439453	0.17	36	206	139	402	130	403	0.83	Peptidase T		0
Y614_RHIME	Y614_RHIME	408	Peptidase_M20	-	207	1.4e-11	49.4	0.1	1	1	5.1e-14	2.7e-11	48.4814262390137	0.02	36	204	141	401	133	404	0.90	Peptidase T-like protein RB0614		0
PEPT_LISMC	PEPT_LISMC	410	Peptidase_M20	-	207	1.8e-11	49.0	0.9	1	1	6.2e-14	3.2e-11	48.2192573547363	0.38	36	205	141	403	130	405	0.76	Peptidase T		0
PEPT_MACCJ	PEPT_MACCJ	407	Peptidase_M20	-	207	1.8e-11	49.0	0.1	1	1	5.6e-14	2.9e-11	48.3666000366211	0.10	36	204	138	399	125	402	0.83	Peptidase T		0
PEPT_DESHD	PEPT_DESHD	410	Peptidase_M20	-	207	1.9e-11	49.0	1.5	1	1	5.3e-14	2.7e-11	48.4457778930664	0.18	36	206	139	402	130	403	0.81	Peptidase T		0
PEPT_VIBA3	PEPT_VIBA3	410	Peptidase_M20	-	207	2.0e-11	48.9	0.8	1	1	1.0e-13	5.3e-11	47.516544342041	0.28	36	205	139	401	120	403	0.82	Peptidase T		0
PEPT_BACC2	PEPT_BACC2	410	Peptidase_M20	-	207	2.7e-11	48.5	0.1	1	1	1.2e-13	6.2e-11	47.291332244873	0.05	36	206	141	404	132	405	0.70	Peptidase T		0
PEPT_BREBN	PEPT_BREBN	410	Peptidase_M20	-	207	3.2e-11	48.2	0.2	1	1	1.2e-13	6.0e-11	47.3309669494629	0.20	36	205	141	403	127	405	0.78	Peptidase T		0
PEPT_LISMO	PEPT_LISMO	410	Peptidase_M20	-	207	3.3e-11	48.2	0.6	1	1	1.3e-13	6.7e-11	47.167179107666	0.22	36	205	141	403	128	405	0.78	Peptidase T		0
PEPT_LISMH	PEPT_LISMH	410	Peptidase_M20	-	207	4.9e-11	47.6	0.6	1	1	1.9e-13	9.7e-11	46.6419334411621	0.24	36	205	141	403	125	405	0.76	Peptidase T		0
PEPT_LISMF	PEPT_LISMF	410	Peptidase_M20	-	207	5.4e-11	47.5	0.8	1	1	1.9e-13	9.9e-11	46.6123657226562	0.32	36	205	141	403	130	405	0.75	Peptidase T		0
PEPT_BACC4	PEPT_BACC4	410	Peptidase_M20	-	207	5.7e-11	47.4	0.0	1	1	2.4e-13	1.2e-10	46.2926979064941	0.05	36	206	141	404	125	405	0.72	Peptidase T		0
PEPT_BACCR	PEPT_BACCR	412	Peptidase_M20	-	207	5.7e-11	47.4	0.0	1	1	2.4e-13	1.2e-10	46.2893371582031	0.02	36	206	143	406	127	407	0.72	Peptidase T		0
PEPT_LISIN	PEPT_LISIN	410	Peptidase_M20	-	207	6.5e-11	47.2	0.6	1	1	2.5e-13	1.3e-10	46.2286224365234	0.22	36	205	141	403	124	405	0.76	Peptidase T		0
PEPT_BACFN	PEPT_BACFN	407	Peptidase_M20	-	207	7.3e-11	47.0	0.8	1	1	2.8e-13	1.5e-10	46.0543632507324	0.29	36	205	139	401	127	403	0.87	Peptidase T		0
PEPT_BACFR	PEPT_BACFR	407	Peptidase_M20	-	207	7.3e-11	47.0	0.8	1	1	2.8e-13	1.5e-10	46.0543632507324	0.29	36	205	139	401	127	403	0.87	Peptidase T		0
PEPT_LISW6	PEPT_LISW6	410	Peptidase_M20	-	207	8.0e-11	46.9	0.7	1	1	2.9e-13	1.5e-10	46.0058708190918	0.27	36	205	141	403	126	405	0.78	Peptidase T		0
PEPT_VIBPA	PEPT_VIBPA	409	Peptidase_M20	-	207	8.2e-11	46.9	0.6	1	1	5.1e-13	2.6e-10	45.2209701538086	0.16	36	205	139	401	127	403	0.77	Peptidase T		0
PEPT_STAAR	PEPT_STAAR	408	Peptidase_M20	-	207	8.2e-11	46.9	0.0	1	1	3.9e-13	2.0e-10	45.6001091003418	0.04	36	206	139	402	130	403	0.76	Peptidase T		0
